year,ens,scen,rcp,value
2074,ens7,Ref,8p5,27.65433219770196
2074,ens8,Pol,2p6,27.45865577929412
2074,ens8,Ref,2p6,16.89772856307459
2074,ens8,Ref,8p5,17.623616385165263
2074,ens9,Pol,2p6,27.011014091942574
2074,ens9,Ref,2p6,17.309180831123246
2074,ens9,Ref,8p5,23.16887071238913
2075,ens1,Pol,2p6,17.921507348508403
2075,ens1,Ref,2p6,4.854127334289916
2075,ens1,Ref,8p5,27.195294743717785
2075,ens10,Pol,2p6,24.54705275511064
2075,ens10,Ref,2p6,17.057143083207283
2075,ens10,Ref,8p5,17.086497783171566
2075,ens11,Pol,2p6,23.74776391172269
2075,ens11,Ref,2p6,17.046727215091035
2075,ens11,Ref,8p5,17.191429716610642
2075,ens12,Pol,2p6,22.557468679096637
2075,ens12,Ref,2p6,16.98385719747899
2075,ens12,Ref,8p5,23.420770587920167
2075,ens13,Pol,2p6,17.981758955817924
2075,ens13,Ref,2p6,10.41311553867647
2075,ens13,Ref,8p5,17.26108210445378
2075,ens2,Pol,2p6,18.00896435345238
2075,ens2,Ref,2p6,16.808633074992297
2075,ens2,Ref,8p5,27.287832916137955
2075,ens3,Pol,2p6,17.976979067864143
2075,ens3,Ref,2p6,8.276221771234594
2075,ens3,Ref,8p5,27.416866733906158
2075,ens4,Pol,2p6,6.008067534593837
2075,ens4,Ref,2p6,5.440084970242297
2075,ens4,Ref,8p5,27.1907772220042
2075,ens5,Pol,2p6,17.97600742946779
2075,ens5,Ref,2p6,11.664014030542717
2075,ens5,Ref,8p5,27.227062544642855
2075,ens6,Pol,2p6,18.06360361504692
2075,ens6,Ref,2p6,5.523015859128151
2075,ens6,Ref,8p5,22.92790569834244
2075,ens7,Pol,2p6,26.57332417810224
2075,ens7,Ref,2p6,17.48375106722969
2075,ens7,Ref,8p5,27.64768814867157
2075,ens8,Pol,2p6,28.232044610490195
2075,ens8,Ref,2p6,17.359567467801398
2075,ens8,Ref,8p5,17.67890093879552
2075,ens9,Pol,2p6,27.490355064194674
2075,ens9,Ref,2p6,17.367745082121846
2075,ens9,Ref,8p5,24.548556717658403
2076,ens1,Pol,2p6,17.827754986190474
2076,ens1,Ref,2p6,5.143812274229271
2076,ens1,Ref,8p5,27.17522881132997
2076,ens10,Pol,2p6,24.762672111286694
2076,ens10,Ref,2p6,17.042129718226892
2076,ens10,Ref,8p5,18.26394585535798
2076,ens11,Pol,2p6,25.707971372193835
2076,ens11,Ref,2p6,17.020038433056023
2076,ens11,Ref,8p5,18.51847052010504
2076,ens12,Pol,2p6,22.462765686780113
2076,ens12,Ref,2p6,16.93542520122689
2076,ens12,Ref,8p5,23.425568905968344
2076,ens13,Pol,2p6,17.885069189776047
2076,ens13,Ref,2p6,10.340070867551539
2076,ens13,Ref,8p5,17.284043805740897
2076,ens2,Pol,2p6,17.91112633523389
2076,ens2,Ref,2p6,16.827872852138235
2076,ens2,Ref,8p5,27.379605571191597
2076,ens3,Pol,2p6,18.131343522498597
2076,ens3,Ref,2p6,8.301955626098739
2076,ens3,Ref,8p5,27.367697963595376
2076,ens4,Pol,2p6,10.00108833762605
2076,ens4,Ref,2p6,7.860328547532913
2076,ens4,Ref,8p5,27.257386113714702
2076,ens5,Pol,2p6,19.70472860713081
2076,ens5,Ref,2p6,12.942863145207562
2076,ens5,Ref,8p5,27.219327539066104
2076,ens6,Pol,2p6,19.10467960270542
2076,ens6,Ref,2p6,7.9267518014014
2076,ens6,Ref,8p5,23.57000865927689
2076,ens7,Pol,2p6,26.824414924742857
2076,ens7,Ref,2p6,17.41152791994986
2076,ens7,Ref,8p5,27.708387220529453
2076,ens8,Pol,2p6,28.193908638994397
2076,ens8,Ref,2p6,17.30788285114088
2076,ens8,Ref,8p5,19.75856377230112
2076,ens9,Pol,2p6,27.548301095342854
2076,ens9,Ref,2p6,18.5847491502535
2076,ens9,Ref,8p5,25.309112888983936
2077,ens1,Pol,2p6,17.73400262387255
2077,ens1,Ref,2p6,5.433497214168628
2077,ens1,Ref,8p5,27.155162878942154
2077,ens10,Pol,2p6,24.978291467462743
2077,ens10,Ref,2p6,17.027116353246498
2077,ens10,Ref,8p5,19.441393927544397
2077,ens11,Pol,2p6,27.668178832664985
2077,ens11,Ref,2p6,16.99334965102101
2077,ens11,Ref,8p5,19.84551132359944
2077,ens12,Pol,2p6,22.368062694463582
2077,ens12,Ref,2p6,16.88699320497479
2077,ens12,Ref,8p5,23.430367224016525
2077,ens13,Pol,2p6,17.78837942373417
2077,ens13,Ref,2p6,10.26702619642661
2077,ens13,Ref,8p5,17.30700550702801
2077,ens2,Pol,2p6,17.813288317015406
2077,ens2,Ref,2p6,16.847112629284172
2077,ens2,Ref,8p5,27.471378226245236
2077,ens3,Pol,2p6,18.285707977133054
2077,ens3,Ref,2p6,8.327689480962885
2077,ens3,Ref,8p5,27.31852919328459
2077,ens4,Pol,2p6,13.994109140658264
2077,ens4,Ref,2p6,10.280572124823529
2077,ens4,Ref,8p5,27.32399500542521
2077,ens5,Pol,2p6,21.433449784793837
2077,ens5,Ref,2p6,14.221712259872408
2077,ens5,Ref,8p5,27.211592533489355
2077,ens6,Pol,2p6,20.14575559036392
2077,ens6,Ref,2p6,10.330487743674649
2077,ens6,Ref,8p5,24.212111620211342
2077,ens7,Pol,2p6,27.07550567138347
2077,ens7,Ref,2p6,17.339304772670022
2077,ens7,Ref,8p5,27.76908629238734
2077,ens8,Pol,2p6,28.155772667498596
2077,ens8,Ref,2p6,17.256198234480365
2077,ens8,Ref,8p5,21.83822660580672
2077,ens9,Pol,2p6,27.606247126491034
2077,ens9,Ref,2p6,19.80175321838515
2077,ens9,Ref,8p5,26.069669060309465
2078,ens1,Pol,2p6,17.64025026155462
2078,ens1,Ref,2p6,5.723182154107984
2078,ens1,Ref,8p5,27.13509694655434
2078,ens10,Pol,2p6,25.19391082363879
2078,ens10,Ref,2p6,17.012102988266108
2078,ens10,Ref,8p5,20.618841999730808
2078,ens11,Pol,2p6,29.628386293136135
2078,ens11,Ref,2p6,16.966660868985997
2078,ens11,Ref,8p5,21.172552127093837
2078,ens12,Pol,2p6,22.273359702147058
2078,ens12,Ref,2p6,16.838561208722687
2078,ens12,Ref,8p5,23.435165542064702
2078,ens13,Pol,2p6,17.691689657692297
2078,ens13,Ref,2p6,10.19398152530168
2078,ens13,Ref,8p5,17.329967208315125
2078,ens2,Pol,2p6,17.715450298796917
2078,ens2,Ref,2p6,16.866352406430114
2078,ens2,Ref,8p5,27.563150881298878
2078,ens3,Pol,2p6,18.440072431767504
2078,ens3,Ref,2p6,8.353423335827031
2078,ens3,Ref,8p5,27.26936042297381
2078,ens4,Pol,2p6,17.987129943690476
2078,ens4,Ref,2p6,12.700815702114145
2078,ens4,Ref,8p5,27.390603897135712
2078,ens5,Pol,2p6,23.162170962456862
2078,ens5,Ref,2p6,15.500561374537252
2078,ens5,Ref,8p5,27.203857527912604
2078,ens6,Pol,2p6,21.18683157802242
2078,ens6,Ref,2p6,12.734223685947898
2078,ens6,Ref,8p5,24.854214581145797
2078,ens7,Pol,2p6,27.32659641802409
2078,ens7,Ref,2p6,17.267081625390194
2078,ens7,Ref,8p5,27.829785364245225
2078,ens8,Pol,2p6,28.117636696002798
2078,ens8,Ref,2p6,17.204513617819845
2078,ens8,Ref,8p5,23.917889439312322
2078,ens9,Pol,2p6,27.664193157639215
2078,ens9,Ref,2p6,21.018757286516806
2078,ens9,Ref,8p5,26.830225231635
2079,ens1,Pol,2p6,17.546497899236694
2079,ens1,Ref,2p6,6.012867094047339
2079,ens1,Ref,8p5,27.115031014166526
2079,ens10,Pol,2p6,25.409530179814844
2079,ens10,Ref,2p6,16.997089623285714
2079,ens10,Ref,8p5,21.796290071917223
2079,ens11,Pol,2p6,31.58859375360728
2079,ens11,Ref,2p6,16.93997208695098
2079,ens11,Ref,8p5,22.499592930588236
2079,ens12,Pol,2p6,22.17865670983053
2079,ens12,Ref,2p6,16.79012921247059
2079,ens12,Ref,8p5,23.439963860112883
2079,ens13,Pol,2p6,17.59499989165042
2079,ens13,Ref,2p6,10.120936854176751
2079,ens13,Ref,8p5,17.35292890960224
2079,ens2,Pol,2p6,17.61761228057843
2079,ens2,Ref,2p6,16.88559218357605
2079,ens2,Ref,8p5,27.65492353635252
2079,ens3,Pol,2p6,18.594436886401958
2079,ens3,Ref,2p6,8.379157190691178
2079,ens3,Ref,8p5,27.220191652663022
2079,ens4,Pol,2p6,21.98015074672269
2079,ens4,Ref,2p6,15.12105927940476
2079,ens4,Ref,8p5,27.45721278884622
2079,ens5,Pol,2p6,24.890892140119888
2079,ens5,Ref,2p6,16.779410489202103
2079,ens5,Ref,8p5,27.196122522335855
2079,ens6,Pol,2p6,22.227907565680923
2079,ens6,Ref,2p6,15.137959628221148
2079,ens6,Ref,8p5,25.496317542080252
2079,ens7,Pol,2p6,27.577687164664702
2079,ens7,Ref,2p6,17.194858478110362
2079,ens7,Ref,8p5,27.890484436103108
2079,ens8,Pol,2p6,28.079500724507003
2079,ens8,Ref,2p6,17.15282900115933
2079,ens8,Ref,8p5,25.997552272817927
2079,ens9,Pol,2p6,27.722139188787395
2079,ens9,Ref,2p6,22.23576135464846
2079,ens9,Ref,8p5,27.59078140296053
2080,ens1,Pol,2p6,17.45274553691877
2080,ens1,Ref,2p6,6.302552033986695
2080,ens1,Ref,8p5,27.09496508177871
2080,ens10,Pol,2p6,25.625149535990893
2080,ens10,Ref,2p6,16.982076258305323
2080,ens10,Ref,8p5,22.97373814410364
2080,ens11,Pol,2p6,33.54880121407843
2080,ens11,Ref,2p6,16.913283304915968
2080,ens11,Ref,8p5,23.826633734082634
2080,ens12,Pol,2p6,22.083953717514003
2080,ens12,Ref,2p6,16.741697216218487
2080,ens12,Ref,8p5,23.444762178161064
2080,ens13,Pol,2p6,17.498310125608544
2080,ens13,Ref,2p6,10.04789218305182
2080,ens13,Ref,8p5,17.375890610889353
2080,ens2,Pol,2p6,17.51977426235994
2080,ens2,Ref,2p6,16.90483196072199
2080,ens2,Ref,8p5,27.746696191406162
2080,ens3,Pol,2p6,18.748801341036412
2080,ens3,Ref,2p6,8.404891045555322
2080,ens3,Ref,8p5,27.17102288235224
2080,ens4,Pol,2p6,25.9731715497549
2080,ens4,Ref,2p6,17.541302856695378
2080,ens4,Ref,8p5,27.523821680556722
2080,ens5,Pol,2p6,26.61961331778291
2080,ens5,Ref,2p6,18.058259603866947
2080,ens5,Ref,8p5,27.188387516759104
2080,ens6,Pol,2p6,23.26898355333942
2080,ens6,Ref,2p6,17.541695570494397
2080,ens6,Ref,8p5,26.138420503014707
2080,ens7,Pol,2p6,27.82877791130532
2080,ens7,Ref,2p6,17.12263533083053
2080,ens7,Ref,8p5,27.951183507960994
2080,ens8,Pol,2p6,28.041364753011205
2080,ens8,Ref,2p6,17.10114438449881
2080,ens8,Ref,8p5,28.07721510632353
2080,ens9,Pol,2p6,27.78008521993557
2080,ens9,Ref,2p6,23.45276542278011
2080,ens9,Ref,8p5,28.351337574286063
2081,ens1,Pol,2p6,17.372388892953783
2081,ens1,Ref,2p6,6.227099370761344
2081,ens1,Ref,8p5,27.0751696802584
2081,ens10,Pol,2p6,27.162664834542856
2081,ens10,Ref,2p6,17.007858814455183
2081,ens10,Ref,8p5,23.907728250272545
2081,ens11,Pol,2p6,33.553616482083896
2081,ens11,Ref,2p6,16.94916517082493
2081,ens11,Ref,8p5,23.876589173396777
2081,ens12,Pol,2p6,24.104219126064425
2081,ens12,Ref,2p6,16.755610505098037
2081,ens12,Ref,8p5,23.622970066085852
2081,ens13,Pol,2p6,17.433456915248037
2081,ens13,Ref,2p6,10.129894548503081
2081,ens13,Ref,8p5,17.31101125939755
2081,ens2,Pol,2p6,18.340225724245098
2081,ens2,Ref,2p6,16.9242870261986
2081,ens2,Ref,8p5,27.762876381896636
2081,ens3,Pol,2p6,19.933839222123247
2081,ens3,Ref,2p6,8.336389683952227
2081,ens3,Ref,8p5,27.20206880608249
2081,ens4,Pol,2p6,25.838684859109243
2081,ens4,Ref,2p6,17.428806133447758
2081,ens4,Ref,8p5,27.536349752082213
2081,ens5,Pol,2p6,26.704093528257143
2081,ens5,Ref,2p6,17.967675833141037
2081,ens5,Ref,8p5,27.271159744495517
2081,ens6,Pol,2p6,23.167308532706397
2081,ens6,Ref,2p6,17.429476587814424
2081,ens6,Ref,8p5,26.473869706915266
2081,ens7,Pol,2p6,29.175954547856442
2081,ens7,Ref,2p6,17.10103153598039
2081,ens7,Ref,8p5,29.66054025705983
2081,ens8,Pol,2p6,27.96560894815546
2081,ens8,Ref,2p6,17.105629820659452
2081,ens8,Ref,8p5,28.567809417820726
2081,ens9,Pol,2p6,27.70005659345378
2081,ens9,Ref,2p6,23.364242719113445
2081,ens9,Ref,8p5,29.984931819715055
2082,ens1,Pol,2p6,17.292032248988797
2082,ens1,Ref,2p6,6.151646707535995
2082,ens1,Ref,8p5,27.055374278738093
2082,ens10,Pol,2p6,28.70018013309482
2082,ens10,Ref,2p6,17.033641370605043
2082,ens10,Ref,8p5,24.841718356441454
2082,ens11,Pol,2p6,33.558431750089355
2082,ens11,Ref,2p6,16.985047036733896
2082,ens11,Ref,8p5,23.926544612710924
2082,ens12,Pol,2p6,26.124484534614844
2082,ens12,Ref,2p6,16.76952379397759
2082,ens12,Ref,8p5,23.80117795401064
2082,ens13,Pol,2p6,17.368603704887533
2082,ens13,Ref,2p6,10.211896913954343
2082,ens13,Ref,8p5,17.246131907905742
2082,ens2,Pol,2p6,19.16067718613025
2082,ens2,Ref,2p6,16.943742091675208
2082,ens2,Ref,8p5,27.779056572387113
2082,ens3,Pol,2p6,21.11887710321008
2082,ens3,Ref,2p6,8.267888322349132
2082,ens3,Ref,8p5,27.233114729812744
2082,ens4,Pol,2p6,25.704198168463584
2082,ens4,Ref,2p6,17.316309410200137
2082,ens4,Ref,8p5,27.548877823607704
2082,ens5,Pol,2p6,26.788573738731372
2082,ens5,Ref,2p6,17.877092062415127
2082,ens5,Ref,8p5,27.353931972231933
2082,ens6,Pol,2p6,23.065633512073372
2082,ens6,Ref,2p6,17.31725760513445
2082,ens6,Ref,8p5,26.809318910815826
2082,ens7,Pol,2p6,30.523131184407564
2082,ens7,Ref,2p6,17.079427741130253
2082,ens7,Ref,8p5,31.36989700615867
2082,ens8,Pol,2p6,27.889853143299717
2082,ens8,Ref,2p6,17.110115256820098
2082,ens8,Ref,8p5,29.058403729317924
2082,ens9,Pol,2p6,27.620027966971985
2082,ens9,Ref,2p6,23.275720015446776
2082,ens9,Ref,8p5,31.618526065144046
2083,ens1,Pol,2p6,17.21167560502381
2083,ens1,Ref,2p6,6.076194044310644
2083,ens1,Ref,8p5,27.035578877217787
2083,ens10,Pol,2p6,30.237695431646777
2083,ens10,Ref,2p6,17.059423926754903
2083,ens10,Ref,8p5,25.77570846261036
2083,ens11,Pol,2p6,33.56324701809482
2083,ens11,Ref,2p6,17.020928902642858
2083,ens11,Ref,8p5,23.97650005202507
2083,ens12,Pol,2p6,28.144749943165266
2083,ens12,Ref,2p6,16.78343708285714
2083,ens12,Ref,8p5,23.979385841935432
2083,ens13,Pol,2p6,17.30375049452703
2083,ens13,Ref,2p6,10.2938992794056
2083,ens13,Ref,8p5,17.181252556413934
2083,ens2,Pol,2p6,19.981128648015407
2083,ens2,Ref,2p6,16.963197157151818
2083,ens2,Ref,8p5,27.79523676287759
2083,ens3,Pol,2p6,22.30391498429692
2083,ens3,Ref,2p6,8.199386960746036
2083,ens3,Ref,8p5,27.264160653542998
2083,ens4,Pol,2p6,25.569711477817926
2083,ens4,Ref,2p6,17.203812686952517
2083,ens4,Ref,8p5,27.56140589513319
2083,ens5,Pol,2p6,26.8730539492056
2083,ens5,Ref,2p6,17.786508291689213
2083,ens5,Ref,8p5,27.436704199968347
2083,ens6,Pol,2p6,22.963958491440348
2083,ens6,Ref,2p6,17.20503862245448
2083,ens6,Ref,8p5,27.144768114716385
2083,ens7,Pol,2p6,31.87030782095868
2083,ens7,Ref,2p6,17.05782394628011
2083,ens7,Ref,8p5,33.079253755257504
2083,ens8,Pol,2p6,27.814097338443975
2083,ens8,Ref,2p6,17.114600692980744
2083,ens8,Ref,8p5,29.548998040815125
2083,ens9,Pol,2p6,27.539999340490194
2083,ens9,Ref,2p6,23.187197311780114
2083,ens9,Ref,8p5,33.252120310573034
2084,ens1,Pol,2p6,17.131318961058824
2084,ens1,Ref,2p6,6.0007413810852945
2084,ens1,Ref,8p5,27.01578347569748
2084,ens10,Pol,2p6,31.775210730198737
2084,ens10,Ref,2p6,17.085206482904763
2084,ens10,Ref,8p5,26.70969856877927
2084,ens11,Pol,2p6,33.56806228610028
2084,ens11,Ref,2p6,17.05681076855182
2084,ens11,Ref,8p5,24.026455491339213
2084,ens12,Pol,2p6,30.165015351715684
2084,ens12,Ref,2p6,16.797350371736695
2084,ens12,Ref,8p5,24.15759372986022
2084,ens13,Pol,2p6,17.238897284166523
2084,ens13,Ref,2p6,10.375901644856862
2084,ens13,Ref,8p5,17.116373204922127
2084,ens2,Pol,2p6,20.80158010990056
2084,ens2,Ref,2p6,16.982652222628428
2084,ens2,Ref,8p5,27.81141695336807
2084,ens3,Pol,2p6,23.488952865383755
2084,ens3,Ref,2p6,8.13088559914294
2084,ens3,Ref,8p5,27.295206577273248
2084,ens4,Pol,2p6,25.435224787172267
2084,ens4,Ref,2p6,17.0913159637049
2084,ens4,Ref,8p5,27.573933966658682
2084,ens5,Pol,2p6,26.95753415967983
2084,ens5,Ref,2p6,17.695924520963306
2084,ens5,Ref,8p5,27.51947642770476
2084,ens6,Pol,2p6,22.862283470807323
2084,ens6,Ref,2p6,17.09281963977451
2084,ens6,Ref,8p5,27.480217318616944
2084,ens7,Pol,2p6,33.2174844575098
2084,ens7,Ref,2p6,17.036220151429973
2084,ens7,Ref,8p5,34.78861050435634
2084,ens8,Pol,2p6,27.738341533588233
2084,ens8,Ref,2p6,17.119086129141387
2084,ens8,Ref,8p5,30.039592352312322
2084,ens9,Pol,2p6,27.459970714008403
2084,ens9,Ref,2p6,23.098674608113445
2084,ens9,Ref,8p5,34.88571455600203
2085,ens1,Pol,2p6,17.050962317093838
2085,ens1,Ref,2p6,5.925288717859944
2085,ens1,Ref,8p5,26.99598807417717
2085,ens10,Pol,2p6,33.312726028750696
2085,ens10,Ref,2p6,17.110989039054623
2085,ens10,Ref,8p5,27.643688674948176
2085,ens11,Pol,2p6,33.572877554105744
2085,ens11,Ref,2p6,17.092692634460786
2085,ens11,Ref,8p5,24.076410930653363
2085,ens12,Pol,2p6,32.1852807602661
2085,ens12,Ref,2p6,16.811263660616245
2085,ens12,Ref,8p5,24.335801617785012
2085,ens13,Pol,2p6,17.17404407380602
2085,ens13,Ref,2p6,10.457904010308123
2085,ens13,Ref,8p5,17.05149385343032
2085,ens2,Pol,2p6,21.622031571785712
2085,ens2,Ref,2p6,17.00210728810504
2085,ens2,Ref,8p5,27.827597143858544
2085,ens3,Pol,2p6,24.67399074647059
2085,ens3,Ref,2p6,8.062384237539845
2085,ens3,Ref,8p5,27.326252501003502
2085,ens4,Pol,2p6,25.30073809652661
2085,ens4,Ref,2p6,16.97881924045728
2085,ens4,Ref,8p5,27.58646203818417
2085,ens5,Pol,2p6,27.04201437015406
2085,ens5,Ref,2p6,17.605340750237392
2085,ens5,Ref,8p5,27.602248655441173
2085,ens6,Pol,2p6,22.7606084501743
2085,ens6,Ref,2p6,16.980600657094538
2085,ens6,Ref,8p5,27.815666522517507
2085,ens7,Pol,2p6,34.56466109406092
2085,ens7,Ref,2p6,17.014616356579833
2085,ens7,Ref,8p5,36.49796725345518
2085,ens8,Pol,2p6,27.66258572873249
2085,ens8,Ref,2p6,17.123571565302033
2085,ens8,Ref,8p5,30.53018666380952
2085,ens9,Pol,2p6,27.379942087526608
2085,ens9,Ref,2p6,23.01015190444678
2085,ens9,Ref,8p5,36.519308801431016
2086,ens1,Pol,2p6,18.239903462991595
2086,ens1,Ref,2p6,5.875959185559944
2086,ens1,Ref,8p5,27.588245794392993
2086,ens10,Pol,2p6,33.215879129442854
2086,ens10,Ref,2p6,17.066079769135854
2086,ens10,Ref,8p5,27.939261075120445
2086,ens11,Pol,2p6,34.366362779866385
2086,ens11,Ref,2p6,17.048092760945377
2086,ens11,Ref,8p5,24.188632443890334
2086,ens12,Pol,2p6,32.28816351548922
2086,ens12,Ref,2p6,16.810597360182772
2086,ens12,Ref,8p5,24.994908441641176
2086,ens13,Pol,2p6,17.409131721199998
2086,ens13,Ref,2p6,10.410791723406163
2086,ens13,Ref,8p5,17.009717527672283
2086,ens2,Pol,2p6,22.239250181067227
2086,ens2,Ref,2p6,16.973070769874088
2086,ens2,Ref,8p5,27.82197973702955
2086,ens3,Pol,2p6,25.009505840345938
2086,ens3,Ref,2p6,8.014333285876736
2086,ens3,Ref,8p5,27.72106742627717
2086,ens4,Pol,2p6,25.537158965490196
2086,ens4,Ref,2p6,16.93876381760168
2086,ens4,Ref,8p5,29.327918458822406
2086,ens5,Pol,2p6,28.307629722114147
2086,ens5,Ref,2p6,18.958874002740476
2086,ens5,Ref,8p5,27.99133712120294
2086,ens6,Pol,2p6,22.813748714842365
2086,ens6,Ref,2p6,16.936961774537533
2086,ens6,Ref,8p5,28.0950140416077
2086,ens7,Pol,2p6,35.14033922549706
2086,ens7,Ref,2p6,16.971131599268208
2086,ens7,Ref,8p5,37.184732597437645
2086,ens8,Pol,2p6,28.785237262819326
2086,ens8,Ref,2p6,17.079517633199483
2086,ens8,Ref,8p5,32.42140564955308
2086,ens9,Pol,2p6,28.809611492377588
2086,ens9,Ref,2p6,23.041916601858542
2086,ens9,Ref,8p5,37.193777280854604
2087,ens1,Pol,2p6,19.428844608889353
2087,ens1,Ref,2p6,5.826629653259944
2087,ens1,Ref,8p5,28.180503514608823
2087,ens10,Pol,2p6,33.11903223013501
2087,ens10,Ref,2p6,17.02117049921709
2087,ens10,Ref,8p5,28.234833475292714
2087,ens11,Pol,2p6,35.159848005627026
2087,ens11,Ref,2p6,17.00349288742997
2087,ens11,Ref,8p5,24.300853957127313
2087,ens12,Pol,2p6,32.39104627071232
2087,ens12,Ref,2p6,16.8099310597493
2087,ens12,Ref,8p5,25.65401526549734
2087,ens13,Pol,2p6,17.644219368593976
2087,ens13,Ref,2p6,10.363679436504201
2087,ens13,Ref,8p5,16.967941201914243
2087,ens2,Pol,2p6,22.85646879034874
2087,ens2,Ref,2p6,16.944034251643135
2087,ens2,Ref,8p5,27.81636233020056
2087,ens3,Pol,2p6,25.345020934221285
2087,ens3,Ref,2p6,7.966282334213628
2087,ens3,Ref,8p5,28.115882351550837
2087,ens4,Pol,2p6,25.77357983445378
2087,ens4,Ref,2p6,16.898708394746077
2087,ens4,Ref,8p5,31.069374879460643
2087,ens5,Pol,2p6,29.57324507407423
2087,ens5,Ref,2p6,20.312407255243556
2087,ens5,Ref,8p5,28.380425586964705
2087,ens6,Pol,2p6,22.866888979510435
2087,ens6,Ref,2p6,16.89332289198053
2087,ens6,Ref,8p5,28.374361560697896
2087,ens7,Pol,2p6,35.71601735693319
2087,ens7,Ref,2p6,16.92764684195658
2087,ens7,Ref,8p5,37.87149794142011
2087,ens8,Pol,2p6,29.90788879690616
2087,ens8,Ref,2p6,17.035463701096933
2087,ens8,Ref,8p5,34.312624635296636
2087,ens9,Pol,2p6,30.239280897228568
2087,ens9,Ref,2p6,23.07368129927031
2087,ens9,Ref,8p5,37.86824576027819
2088,ens1,Pol,2p6,20.617785754787118
2088,ens1,Ref,2p6,5.777300120959944
2088,ens1,Ref,8p5,28.77276123482465
2088,ens10,Pol,2p6,33.02218533082717
2088,ens10,Ref,2p6,16.97626122929832
2088,ens10,Ref,8p5,28.530405875464986
2088,ens11,Pol,2p6,35.953333231387674
2088,ens11,Ref,2p6,16.958893013914565
2088,ens11,Ref,8p5,24.413075470364284
2088,ens12,Pol,2p6,32.49392902593544
2088,ens12,Ref,2p6,16.809264759315827
2088,ens12,Ref,8p5,26.313122089353502
2088,ens13,Pol,2p6,17.879307015987955
2088,ens13,Ref,2p6,10.31656714960224
2088,ens13,Ref,8p5,16.926164876156204
2088,ens2,Pol,2p6,23.47368739963025
2088,ens2,Ref,2p6,16.914997733412186
2088,ens2,Ref,8p5,27.81074492337157
2088,ens3,Pol,2p6,25.68053602809664
2088,ens3,Ref,2p6,7.918231382550519
2088,ens3,Ref,8p5,28.510697276824512
2088,ens4,Pol,2p6,26.010000703417365
2088,ens4,Ref,2p6,16.858652971890475
2088,ens4,Ref,8p5,32.810831300098876
2088,ens5,Pol,2p6,30.838860426034312
2088,ens5,Ref,2p6,21.665940507746637
2088,ens5,Ref,8p5,28.76951405272647
2088,ens6,Pol,2p6,22.9200292441785
2088,ens6,Ref,2p6,16.84968400942353
2088,ens6,Ref,8p5,28.653709079788097
2088,ens7,Pol,2p6,36.29169548836932
2088,ens7,Ref,2p6,16.88416208464496
2088,ens7,Ref,8p5,38.558263285402575
2088,ens8,Pol,2p6,31.030540330992995
2088,ens8,Ref,2p6,16.991409768994384
2088,ens8,Ref,8p5,36.20384362104019
2088,ens9,Pol,2p6,31.668950302079548
2088,ens9,Ref,2p6,23.10544599668207
2088,ens9,Ref,8p5,38.54271423970178
2089,ens1,Pol,2p6,21.806726900684872
2089,ens1,Ref,2p6,5.727970588659944
2089,ens1,Ref,8p5,29.36501895504048
2089,ens10,Pol,2p6,32.92533843151933
2089,ens10,Ref,2p6,16.931351959379555
2089,ens10,Ref,8p5,28.825978275637254
2089,ens11,Pol,2p6,36.746818457148315
2089,ens11,Ref,2p6,16.91429314039916
2089,ens11,Ref,8p5,24.525296983601258
2089,ens12,Pol,2p6,32.59681178115854
2089,ens12,Ref,2p6,16.80859845888235
2089,ens12,Ref,8p5,26.972228913209662
2089,ens13,Pol,2p6,18.114394663381933
2089,ens13,Ref,2p6,10.269454862700279
2089,ens13,Ref,8p5,16.884388550398164
2089,ens2,Pol,2p6,24.090906008911762
2089,ens2,Ref,2p6,16.885961215181233
2089,ens2,Ref,8p5,27.805127516542576
2089,ens3,Pol,2p6,26.016051121971987
2089,ens3,Ref,2p6,7.870180430887409
2089,ens3,Ref,8p5,28.90551220209818
2089,ens4,Pol,2p6,26.24642157238095
2089,ens4,Ref,2p6,16.818597549034873
2089,ens4,Ref,8p5,34.55228772073711
2089,ens5,Pol,2p6,32.104475777994395
2089,ens5,Ref,2p6,23.019473760249717
2089,ens5,Ref,8p5,29.158602518488234
2089,ens6,Pol,2p6,22.97316950884657
2089,ens6,Ref,2p6,16.806045126866525
2089,ens6,Ref,8p5,28.93305659887829
2089,ens7,Pol,2p6,36.867373619805456
2089,ens7,Ref,2p6,16.840677327333335
2089,ens7,Ref,8p5,39.24502862938504
2089,ens8,Pol,2p6,32.15319186507983
2089,ens8,Ref,2p6,16.947355836891834
2089,ens8,Ref,8p5,38.09506260678375
2089,ens9,Pol,2p6,33.09861970693053
2089,ens9,Ref,2p6,23.137210694093838
2089,ens9,Ref,8p5,39.21718271912536
2090,ens1,Pol,2p6,22.995668046582633
2090,ens1,Ref,2p6,5.678641056359944
2090,ens1,Ref,8p5,29.957276675256303
2090,ens10,Pol,2p6,32.82849153221148
2090,ens10,Ref,2p6,16.886442689460782
2090,ens10,Ref,8p5,29.121550675809523
2090,ens11,Pol,2p6,37.54030368290896
2090,ens11,Ref,2p6,16.86969326688375
2090,ens11,Ref,8p5,24.637518496838233
2090,ens12,Pol,2p6,32.69969453638165
2090,ens12,Ref,2p6,16.807932158448878
2090,ens12,Ref,8p5,27.631335737065825
2090,ens13,Pol,2p6,18.349482310775908
2090,ens13,Ref,2p6,10.222342575798319
2090,ens13,Ref,8p5,16.842612224640124
2090,ens2,Pol,2p6,24.708124618193274
