year,scen,ens,rcp,usd_rub,ship_type,tonne_km
2076,Ref,ens2,8p5,base,1AS,92496.95669023097
2076,Ref,ens2,8p5,discounted,1A,68622.35015870965
2076,Ref,ens2,8p5,discounted,1AS,95448.13972347179
2076,Ref,ens2,8p5,high,1A,68220.88558014404
2076,Ref,ens2,8p5,high,1AS,93138.18702565621
2076,Ref,ens2,8p5,low,1A,66906.2559818206
2076,Ref,ens2,8p5,low,1AS,87722.89564438148
2076,Ref,ens3,2p6,base,1A,18023.242119872208
2076,Ref,ens3,2p6,base,1AS,25795.111888132775
2076,Ref,ens3,2p6,discounted,1A,18377.31065886925
2076,Ref,ens3,2p6,discounted,1AS,26504.498150903277
2076,Ref,ens3,2p6,high,1A,18095.80898978522
2076,Ref,ens3,2p6,high,1AS,25954.65534453447
2076,Ref,ens3,2p6,low,1A,17495.373428453833
2076,Ref,ens3,2p6,low,1AS,24612.824326547434
2076,Ref,ens3,8p5,base,1A,62452.93472167467
2076,Ref,ens3,8p5,base,1AS,64669.37647920655
2076,Ref,ens3,8p5,discounted,1A,62706.19072011006
2076,Ref,ens3,8p5,discounted,1AS,64669.37647920655
2076,Ref,ens3,8p5,high,1A,62528.71641937488
2076,Ref,ens3,8p5,high,1AS,64669.37647920655
2076,Ref,ens3,8p5,low,1A,61886.45599837277
2076,Ref,ens3,8p5,low,1AS,64669.37647920655
2076,Ref,ens4,2p6,base,1A,17223.003166991944
2076,Ref,ens4,2p6,base,1AS,24537.341941494415
2076,Ref,ens4,2p6,discounted,1A,17440.37489159845
2076,Ref,ens4,2p6,discounted,1AS,25257.486901196302
2076,Ref,ens4,2p6,high,1A,17276.387563252305
2076,Ref,ens4,2p6,high,1AS,24694.876087588404
2076,Ref,ens4,2p6,low,1A,16836.253725116578
2076,Ref,ens4,2p6,low,1AS,23369.40272839066
2076,Ref,ens4,8p5,base,1A,74302.32597296193
2076,Ref,ens4,8p5,base,1AS,87835.62643283156
2076,Ref,ens4,8p5,discounted,1A,74896.04293591787
2076,Ref,ens4,8p5,discounted,1AS,89496.53146375957
2076,Ref,ens4,8p5,high,1A,74419.43540508959
2076,Ref,ens4,8p5,high,1AS,88177.9463484533
2076,Ref,ens4,8p5,low,1A,73448.12636148481
2076,Ref,ens4,8p5,low,1AS,85287.67438674688
2076,Ref,ens5,2p6,base,1A,24886.049394378148
2076,Ref,ens5,2p6,base,1AS,32244.36135116958
2076,Ref,ens5,2p6,discounted,1A,25139.9532805326
2076,Ref,ens5,2p6,discounted,1AS,33078.807880425134
2076,Ref,ens5,2p6,high,1A,24940.844561063277
2076,Ref,ens5,2p6,high,1AS,32415.974300881764
2076,Ref,ens5,2p6,low,1A,24482.79730756282
2076,Ref,ens5,2p6,low,1AS,30974.736821951785
2076,Ref,ens5,8p5,base,1A,73410.55919586327
2076,Ref,ens5,8p5,base,1AS,76459.55292928324
2076,Ref,ens5,8p5,discounted,1A,74139.57559624627
2076,Ref,ens5,8p5,discounted,1AS,76696.40941664108
2076,Ref,ens5,8p5,high,1A,73628.8335072543
2076,Ref,ens5,8p5,high,1AS,76572.99915395747
2076,Ref,ens5,8p5,low,1A,71799.2849798915
2076,Ref,ens5,8p5,low,1AS,75603.2881565813
2076,Ref,ens6,2p6,base,1A,15076.405075056939
2076,Ref,ens6,2p6,base,1AS,17861.749556378785
2076,Ref,ens6,2p6,discounted,1A,15300.73860914212
2076,Ref,ens6,2p6,discounted,1AS,18192.22093175132
2076,Ref,ens6,2p6,high,1A,15118.181700754343
2076,Ref,ens6,2p6,high,1AS,17930.779249426363
2076,Ref,ens6,2p6,low,1A,14776.785977593363
2076,Ref,ens6,2p6,low,1AS,17349.47870474354
2076,Ref,ens6,8p5,base,1A,62264.41752084699
2076,Ref,ens6,8p5,base,1AS,71186.79071546858
2076,Ref,ens6,8p5,discounted,1A,63622.06041477061
2076,Ref,ens6,8p5,discounted,1AS,72075.59817596983
2076,Ref,ens6,8p5,high,1A,62594.49344822916
2076,Ref,ens6,8p5,high,1AS,71418.95732045834
2076,Ref,ens6,8p5,low,1A,59854.12551871259
2076,Ref,ens6,8p5,low,1AS,69450.69004796668
2076,Ref,ens7,2p6,base,1A,38089.71385821168
2076,Ref,ens7,2p6,base,1AS,56173.54141891128
2076,Ref,ens7,2p6,discounted,1A,38276.97438967798
2076,Ref,ens7,2p6,discounted,1AS,58024.92068900088
2076,Ref,ens7,2p6,high,1A,38204.307676957105
2076,Ref,ens7,2p6,high,1AS,56612.517603193235
2076,Ref,ens7,2p6,low,1A,37235.81489266242
2076,Ref,ens7,2p6,low,1AS,52915.07049357025
2076,Ref,ens7,8p5,base,1A,90920.65003838569
2076,Ref,ens7,8p5,base,1AS,100939.05910612662
2076,Ref,ens7,8p5,discounted,1A,93820.81396193033
2076,Ref,ens7,8p5,discounted,1AS,103598.04469214834
2076,Ref,ens7,8p5,high,1A,91505.10889944104
2076,Ref,ens7,8p5,high,1AS,101513.11462424077
2076,Ref,ens7,8p5,low,1A,86659.91574566648
2076,Ref,ens7,8p5,low,1AS,96643.61835339441
2076,Ref,ens8,2p6,base,1A,33198.15720538044
2076,Ref,ens8,2p6,base,1AS,42769.451624229136
2076,Ref,ens8,2p6,discounted,1A,33626.65369375674
2076,Ref,ens8,2p6,discounted,1AS,43955.30232702735
2076,Ref,ens8,2p6,high,1A,33283.13662591266
2076,Ref,ens8,2p6,high,1AS,43005.97780329526
2076,Ref,ens8,2p6,low,1A,32579.729978200565
2076,Ref,ens8,2p6,low,1AS,41018.28024581372
2076,Ref,ens8,8p5,base,1A,53496.13942824076
2076,Ref,ens8,8p5,base,1AS,73594.91753213233
2076,Ref,ens8,8p5,discounted,1A,54341.12752946645
2076,Ref,ens8,8p5,discounted,1AS,76260.45539426345
2076,Ref,ens8,8p5,high,1A,53669.97802434152
2076,Ref,ens8,8p5,high,1AS,74136.71771002682
2076,Ref,ens8,8p5,low,1A,52223.06517855679
2076,Ref,ens8,8p5,low,1AS,69575.76797109233
2076,Ref,ens9,2p6,base,1A,40407.639759140184
2076,Ref,ens9,2p6,base,1AS,46173.67853584856
2076,Ref,ens9,2p6,discounted,1A,41050.481531295896
2076,Ref,ens9,2p6,discounted,1AS,47257.263793215214
2076,Ref,ens9,2p6,high,1A,40554.034590995565
2076,Ref,ens9,2p6,high,1AS,46400.927006155456
2076,Ref,ens9,2p6,low,1A,39330.89469701265
2076,Ref,ens9,2p6,low,1AS,44485.58451045465
2076,Ref,ens9,8p5,base,1A,73427.32572534173
2076,Ref,ens9,8p5,base,1AS,87158.25309197693
2076,Ref,ens9,8p5,discounted,1A,74908.62810563037
2076,Ref,ens9,8p5,discounted,1AS,89634.83813751051
2076,Ref,ens9,8p5,high,1A,73733.71432139199
2076,Ref,ens9,8p5,high,1AS,87639.66667360213
2076,Ref,ens9,8p5,low,1A,71194.58879290958
2076,Ref,ens9,8p5,low,1AS,83593.82695524742
2077,Pol,ens1,2p6,base,1A,41222.412441551525
2077,Pol,ens1,2p6,base,1AS,43473.271815586624
2077,Pol,ens1,2p6,discounted,1A,41184.23984882074
2077,Pol,ens1,2p6,discounted,1AS,43452.73676918451
2077,Pol,ens1,2p6,high,1A,41245.40004780692
2077,Pol,ens1,2p6,high,1AS,43484.66376608825
2077,Pol,ens1,2p6,low,1A,41041.5194776354
2077,Pol,ens1,2p6,low,1AS,43382.598769299504
2077,Pol,ens10,2p6,base,1A,68460.86680285305
2077,Pol,ens10,2p6,base,1AS,97440.45395057586
2077,Pol,ens10,2p6,discounted,1A,68967.1274133386
2077,Pol,ens10,2p6,discounted,1AS,97843.7295023831
2077,Pol,ens10,2p6,high,1A,68584.16229920454
2077,Pol,ens10,2p6,high,1AS,97535.48070156504
2077,Pol,ens10,2p6,low,1A,67373.54349944509
2077,Pol,ens10,2p6,low,1AS,96560.1651698456
2077,Pol,ens11,2p6,base,1A,81377.06436299924
2077,Pol,ens11,2p6,base,1AS,114318.7239209007
2077,Pol,ens11,2p6,discounted,1A,81875.6523449484
2077,Pol,ens11,2p6,discounted,1AS,114881.58432671305
2077,Pol,ens11,2p6,high,1A,81499.39534152517
2077,Pol,ens11,2p6,high,1AS,114445.79956778575
2077,Pol,ens11,2p6,low,1A,80305.45082655831
2077,Pol,ens11,2p6,low,1AS,113126.45941809377
2077,Pol,ens12,2p6,base,1A,53744.13668357787
2077,Pol,ens12,2p6,base,1AS,72061.95178213088
2077,Pol,ens12,2p6,discounted,1A,53984.91714654296
2077,Pol,ens12,2p6,discounted,1AS,72206.37267554682
2077,Pol,ens12,2p6,high,1A,53796.03605491461
2077,Pol,ens12,2p6,high,1AS,72105.87750603781
2077,Pol,ens12,2p6,low,1A,53284.70156171631
2077,Pol,ens12,2p6,low,1AS,71671.91773379073
2077,Pol,ens13,2p6,base,1A,22482.579655732177
2077,Pol,ens13,2p6,base,1AS,23798.584272831762
2077,Pol,ens13,2p6,discounted,1A,22482.579655732177
2077,Pol,ens13,2p6,discounted,1AS,23798.584272831762
2077,Pol,ens13,2p6,high,1A,22482.579655732177
2077,Pol,ens13,2p6,high,1AS,23798.584272831762
2077,Pol,ens13,2p6,low,1A,22482.579655732177
2077,Pol,ens13,2p6,low,1AS,23798.584272831762
2077,Pol,ens2,2p6,base,1A,35953.995207134605
2077,Pol,ens2,2p6,base,1AS,50920.74303412916
2077,Pol,ens2,2p6,discounted,1A,35950.85515293532
2077,Pol,ens2,2p6,discounted,1AS,50983.465263552855
2077,Pol,ens2,2p6,high,1A,35967.233382216706
2077,Pol,ens2,2p6,high,1AS,50949.57568474749
2077,Pol,ens2,2p6,low,1A,35848.94298688163
2077,Pol,ens2,2p6,low,1AS,50671.79251778767
2077,Pol,ens3,2p6,base,1A,43461.57584958812
2077,Pol,ens3,2p6,base,1AS,59082.675230341556
2077,Pol,ens3,2p6,discounted,1A,43684.01504415342
2077,Pol,ens3,2p6,discounted,1AS,59300.98736476102
2077,Pol,ens3,2p6,high,1A,43506.97189012697
2077,Pol,ens3,2p6,high,1AS,59133.06296357496
2077,Pol,ens3,2p6,low,1A,43051.804804565785
2077,Pol,ens3,2p6,low,1AS,58619.290329906195
2077,Pol,ens4,2p6,base,1A,37990.309718166085
2077,Pol,ens4,2p6,base,1AS,45413.880027838924
2077,Pol,ens4,2p6,discounted,1A,38220.245297656984
2077,Pol,ens4,2p6,discounted,1AS,45529.65718456686
2077,Pol,ens4,2p6,high,1A,38054.600812915916
2077,Pol,ens4,2p6,high,1AS,45445.67401852639
2077,Pol,ens4,2p6,low,1A,37434.85239437009
2077,Pol,ens4,2p6,low,1AS,45127.28581554621
2077,Pol,ens5,2p6,base,1A,51477.68219093515
2077,Pol,ens5,2p6,base,1AS,61457.528701617324
2077,Pol,ens5,2p6,discounted,1A,51662.04337955503
2077,Pol,ens5,2p6,discounted,1AS,61600.27256732203
2077,Pol,ens5,2p6,high,1A,51520.02143036201
2077,Pol,ens5,2p6,high,1AS,61491.718443143756
2077,Pol,ens5,2p6,low,1A,51110.718084880355
2077,Pol,ens5,2p6,low,1AS,61145.4716436683
2077,Pol,ens6,2p6,base,1A,40138.48171325536
2077,Pol,ens6,2p6,base,1AS,65016.397042284545
2077,Pol,ens6,2p6,discounted,1A,40100.66288670106
2077,Pol,ens6,2p6,discounted,1AS,65284.35728929292
2077,Pol,ens6,2p6,high,1A,40149.0056365436
2077,Pol,ens6,2p6,high,1AS,65083.06589808737
2077,Pol,ens6,2p6,low,1A,40056.53979263771
2077,Pol,ens6,2p6,low,1AS,64392.00096925595
2077,Pol,ens7,2p6,base,1A,57204.02899337688
2077,Pol,ens7,2p6,base,1AS,96515.90091320711
2077,Pol,ens7,2p6,discounted,1A,57178.52710407541
2077,Pol,ens7,2p6,discounted,1AS,96864.42254059069
2077,Pol,ens7,2p6,high,1A,57219.723566161716
2077,Pol,ens7,2p6,high,1AS,96604.79928291266
2077,Pol,ens7,2p6,low,1A,57080.632221855674
2077,Pol,ens7,2p6,low,1AS,95706.81754200041
2077,Pol,ens8,2p6,base,1A,77577.83142876027
2077,Pol,ens8,2p6,base,1AS,99292.05998857653
2077,Pol,ens8,2p6,discounted,1A,78066.94774084803
2077,Pol,ens8,2p6,discounted,1AS,99608.80317218385
2077,Pol,ens8,2p6,high,1A,77687.148489057
2077,Pol,ens8,2p6,high,1AS,99375.55674688212
2077,Pol,ens8,2p6,low,1A,76613.76279881348
2077,Pol,ens8,2p6,low,1AS,98522.71976129062
2077,Pol,ens9,2p6,base,1A,76003.18716530692
2077,Pol,ens9,2p6,base,1AS,88386.97518781693
2077,Pol,ens9,2p6,discounted,1A,76388.48232302927
2077,Pol,ens9,2p6,discounted,1AS,88525.68605202947
2077,Pol,ens9,2p6,high,1A,76097.44746150386
2077,Pol,ens9,2p6,high,1AS,88435.65460377099
2077,Pol,ens9,2p6,low,1A,75186.96329776567
2077,Pol,ens9,2p6,low,1AS,87964.21112942284
2077,Ref,ens1,2p6,base,1A,10403.191519569626
2077,Ref,ens1,2p6,base,1AS,10681.894424854321
2077,Ref,ens1,2p6,discounted,1A,10379.960758822544
2077,Ref,ens1,2p6,discounted,1AS,10657.857792627638
2077,Ref,ens1,2p6,high,1A,10417.725866444249
2077,Ref,ens1,2p6,high,1AS,10696.047535283564
2077,Ref,ens1,2p6,low,1A,10294.269905277775
2077,Ref,ens1,2p6,low,1AS,10575.213153494995
2077,Ref,ens1,8p5,base,1A,83953.90556815856
2077,Ref,ens1,8p5,base,1AS,93956.94919870059
2077,Ref,ens1,8p5,discounted,1A,85895.45526179028
2077,Ref,ens1,8p5,discounted,1AS,95509.12449611748
2077,Ref,ens1,8p5,high,1A,84372.15096542714
2077,Ref,ens1,8p5,high,1AS,94286.50803094624
2077,Ref,ens1,8p5,low,1A,80885.04397768201
2077,Ref,ens1,8p5,low,1AS,91495.68890341811
2077,Ref,ens10,2p6,base,1A,36361.77412939197
2077,Ref,ens10,2p6,base,1AS,50757.850544974004
2077,Ref,ens10,2p6,discounted,1A,37236.71085819214
2077,Ref,ens10,2p6,discounted,1AS,52359.149212555276
2077,Ref,ens10,2p6,high,1A,36554.93886731346
2077,Ref,ens10,2p6,high,1AS,51098.42433704683
2077,Ref,ens10,2p6,low,1A,34967.927671495614
2077,Ref,ens10,2p6,low,1AS,48239.25442882612
2077,Ref,ens10,8p5,base,1A,46719.39544715354
2077,Ref,ens10,8p5,base,1AS,62872.42559952434
2077,Ref,ens10,8p5,discounted,1A,47895.23203741879
2077,Ref,ens10,8p5,discounted,1AS,64532.03066373178
2077,Ref,ens10,8p5,high,1A,46953.32510103641
2077,Ref,ens10,8p5,high,1AS,63252.952959224924
2077,Ref,ens10,8p5,low,1A,45018.454076846116
2077,Ref,ens10,8p5,low,1AS,60033.98075572321
2077,Ref,ens11,2p6,base,1A,40831.41559602527
2077,Ref,ens11,2p6,base,1AS,54514.16918127585
2077,Ref,ens11,2p6,discounted,1A,41698.02482815534
2077,Ref,ens11,2p6,discounted,1AS,56769.509049762906
2077,Ref,ens11,2p6,high,1A,41026.36541437128
2077,Ref,ens11,2p6,high,1AS,54969.668932898356
2077,Ref,ens11,2p6,low,1A,39414.40074251423
2077,Ref,ens11,2p6,low,1AS,51158.1086532643
2077,Ref,ens11,8p5,base,1A,57434.1566317968
2077,Ref,ens11,8p5,base,1AS,73370.48682104223
2077,Ref,ens11,8p5,discounted,1A,58784.15430227746
2077,Ref,ens11,8p5,discounted,1AS,76008.01326737621
2077,Ref,ens11,8p5,high,1A,57740.04243540329
2077,Ref,ens11,8p5,high,1AS,73946.21166500072
2077,Ref,ens11,8p5,low,1A,55207.814873907366
2077,Ref,ens11,8p5,low,1AS,69101.18832693846
2077,Ref,ens12,2p6,base,1A,32367.40840825851
2077,Ref,ens12,2p6,base,1AS,42166.86858417038
2077,Ref,ens12,2p6,discounted,1A,32787.01137801907
2077,Ref,ens12,2p6,discounted,1AS,42733.87938459123
2077,Ref,ens12,2p6,high,1A,32450.57951001846
2077,Ref,ens12,2p6,high,1AS,42327.61921464793
2077,Ref,ens12,2p6,low,1A,31762.80392118219
2077,Ref,ens12,2p6,low,1AS,40961.744279381644
2077,Ref,ens12,8p5,base,1A,62139.739936445585
2077,Ref,ens12,8p5,base,1AS,80394.92735713361
2077,Ref,ens12,8p5,discounted,1A,63412.93476562179
2077,Ref,ens12,8p5,discounted,1AS,83075.76755429633
2077,Ref,ens12,8p5,high,1A,62444.73485676903
2077,Ref,ens12,8p5,high,1AS,80967.00496064694
2077,Ref,ens12,8p5,low,1A,59906.26423321941
2077,Ref,ens12,8p5,low,1AS,76147.63293984758
2077,Ref,ens13,2p6,base,1A,11313.087597715245
2077,Ref,ens13,2p6,base,1AS,11859.811968930786
2077,Ref,ens13,2p6,discounted,1A,11313.087597715245
2077,Ref,ens13,2p6,discounted,1AS,11859.811968930786
2077,Ref,ens13,2p6,high,1A,11313.087597715245
2077,Ref,ens13,2p6,high,1AS,11859.811968930786
2077,Ref,ens13,2p6,low,1A,11313.087597715245
2077,Ref,ens13,2p6,low,1AS,11859.811968930786
2077,Ref,ens13,8p5,base,1A,42454.527667808594
2077,Ref,ens13,8p5,base,1AS,52323.89939888313
2077,Ref,ens13,8p5,discounted,1A,42778.55852170166
2077,Ref,ens13,8p5,discounted,1AS,53497.981554466394
2077,Ref,ens13,8p5,high,1A,42553.93235768849
2077,Ref,ens13,8p5,high,1AS,52588.110940991
2077,Ref,ens13,8p5,low,1A,41719.36175718748
2077,Ref,ens13,8p5,low,1AS,50363.964484175296
2077,Ref,ens2,2p6,base,1A,28202.19010250848
2077,Ref,ens2,2p6,base,1AS,37633.90631505287
2077,Ref,ens2,2p6,discounted,1A,28195.50568195023
2077,Ref,ens2,2p6,discounted,1AS,37912.90958289167
2077,Ref,ens2,2p6,high,1A,28230.597294402087
2077,Ref,ens2,2p6,high,1AS,37756.782761179405
2077,Ref,ens2,2p6,low,1A,27989.121410987373
2077,Ref,ens2,2p6,low,1AS,36710.8591741496
2077,Ref,ens2,8p5,base,1A,73788.60865361949
2077,Ref,ens2,8p5,base,1AS,81870.7773521912
2077,Ref,ens2,8p5,discounted,1A,74822.10833571336
2077,Ref,ens2,8p5,discounted,1AS,83357.54259762549
2077,Ref,ens2,8p5,high,1A,74048.5069553833
2077,Ref,ens2,8p5,high,1AS,82233.03061800379
2077,Ref,ens2,8p5,low,1A,71880.53932741484
2077,Ref,ens2,8p5,low,1AS,79159.87707164187
2077,Ref,ens3,2p6,base,1A,15892.191306535302
2077,Ref,ens3,2p6,base,1AS,21116.074094213993
2077,Ref,ens3,2p6,discounted,1A,16125.282303933318
2077,Ref,ens3,2p6,discounted,1AS,21615.32080118308
2077,Ref,ens3,2p6,high,1A,15935.239785204982
2077,Ref,ens3,2p6,high,1AS,21221.649753071946
2077,Ref,ens3,2p6,low,1A,15583.803035413113
2077,Ref,ens3,2p6,low,1AS,20330.297138837304
2077,Ref,ens3,8p5,base,1A,73632.11466873482
2077,Ref,ens3,8p5,base,1AS,76391.28138651024
2077,Ref,ens3,8p5,discounted,1A,74458.86783598977
2077,Ref,ens3,8p5,discounted,1AS,76999.02777296107
2077,Ref,ens3,8p5,high,1A,73858.01243127807
2077,Ref,ens3,8p5,high,1AS,76554.692292499225
2077,Ref,ens3,8p5,low,1A,71976.53530356084
2077,Ref,ens3,8p5,low,1AS,75182.44304339301
2077,Ref,ens4,2p6,base,1A,22267.72831050012
2077,Ref,ens4,2p6,base,1AS,26063.932063156775
2077,Ref,ens4,2p6,discounted,1A,22671.268768807753
2077,Ref,ens4,2p6,discounted,1AS,26474.956445217482
2077,Ref,ens4,2p6,high,1A,22371.35975221079
2077,Ref,ens4,2p6,high,1AS,26168.819532073176
2077,Ref,ens4,2p6,low,1A,21508.825622168777
2077,Ref,ens4,2p6,low,1AS,25280.599323093862
2077,Ref,ens4,8p5,base,1A,95616.4365122943
2077,Ref,ens4,8p5,base,1AS,100583.53240406753
2077,Ref,ens4,8p5,discounted,1A,98337.10028361526
2077,Ref,ens4,8p5,discounted,1AS,102153.4073756781
2077,Ref,ens4,8p5,high,1A,96224.39356613804
2077,Ref,ens4,8p5,high,1AS,101000.03193388745
2077,Ref,ens4,8p5,low,1A,91141.10311322295
2077,Ref,ens4,8p5,low,1AS,97439.60257226456
2077,Ref,ens5,2p6,base,1A,27390.26710433301
2077,Ref,ens5,2p6,base,1AS,31892.353655058487
2077,Ref,ens5,2p6,discounted,1A,27669.168564607506
2077,Ref,ens5,2p6,discounted,1AS,32397.256411141185
2077,Ref,ens5,2p6,high,1A,27450.43106140347
2077,Ref,ens5,2p6,high,1AS,32002.869459844555
2077,Ref,ens5,2p6,low,1A,26947.920823235552
2077,Ref,ens5,2p6,low,1AS,31069.684641787917
2077,Ref,ens5,8p5,base,1A,72756.16857347763
2077,Ref,ens5,8p5,base,1AS,98901.64472350806
2077,Ref,ens5,8p5,discounted,1A,73795.1714732247
2077,Ref,ens5,8p5,discounted,1AS,101461.44916017998
2077,Ref,ens5,8p5,high,1A,73059.16293471941
2077,Ref,ens5,8p5,high,1AS,99488.09961270948
2077,Ref,ens5,8p5,low,1A,70512.02330667707
2077,Ref,ens5,8p5,low,1AS,94521.71085184145
2077,Ref,ens6,2p6,base,1A,16773.209585955825
2077,Ref,ens6,2p6,base,1AS,25751.520067779566
2077,Ref,ens6,2p6,discounted,1A,16731.216994889077
2077,Ref,ens6,2p6,discounted,1AS,26507.043969468243
2077,Ref,ens6,2p6,high,1A,16785.13364427935
2077,Ref,ens6,2p6,high,1AS,25915.692164081775
2077,Ref,ens6,2p6,low,1A,16683.856976288516
2077,Ref,ens6,2p6,low,1AS,24543.184593503636
2077,Ref,ens6,8p5,base,1A,54208.42548046496
2077,Ref,ens6,8p5,base,1AS,67708.75123060938
2077,Ref,ens6,8p5,discounted,1A,54664.685934053035
2077,Ref,ens6,8p5,discounted,1AS,68099.14557023885
2077,Ref,ens6,8p5,high,1A,54306.921997177466
2077,Ref,ens6,8p5,high,1AS,67838.13943103564
2077,Ref,ens6,8p5,low,1A,53483.00465333189
2077,Ref,ens6,8p5,low,1AS,66737.45957001486
2077,Ref,ens7,2p6,base,1A,29046.388999423278
2077,Ref,ens7,2p6,base,1AS,47096.1088521667
2077,Ref,ens7,2p6,discounted,1A,29006.618815635287
2077,Ref,ens7,2p6,discounted,1AS,48482.46810969553
2077,Ref,ens7,2p6,high,1A,29071.215791604955
2077,Ref,ens7,2p6,high,1AS,47415.91887898457
2077,Ref,ens7,2p6,low,1A,28860.209210844492
2077,Ref,ens7,2p6,low,1AS,44718.920495924685
2077,Ref,ens7,8p5,base,1A,86305.36002547969
2077,Ref,ens7,8p5,base,1AS,100734.44261979597
2077,Ref,ens7,8p5,discounted,1A,88060.05366411133
2077,Ref,ens7,8p5,discounted,1AS,103398.94208531604
2077,Ref,ens7,8p5,high,1A,86753.33063713842
2077,Ref,ens7,8p5,high,1AS,101351.51249310098
2077,Ref,ens7,8p5,low,1A,82992.74907649984
2077,Ref,ens7,8p5,low,1AS,96108.33362429339
2077,Ref,ens8,2p6,base,1A,37175.793786772
2077,Ref,ens8,2p6,base,1AS,47236.55676095561
2077,Ref,ens8,2p6,discounted,1A,37944.64338353767
2077,Ref,ens8,2p6,discounted,1AS,48365.64115250903
2077,Ref,ens8,2p6,high,1A,37333.89674901618
2077,Ref,ens8,2p6,high,1AS,47501.681964911746
2077,Ref,ens8,2p6,low,1A,36026.935972649706
2077,Ref,ens8,2p6,low,1AS,45273.0388403162
2077,Ref,ens8,8p5,base,1A,63749.810828944035
2077,Ref,ens8,8p5,base,1AS,76179.24894453771
2077,Ref,ens8,8p5,discounted,1A,65061.99193397367
2077,Ref,ens8,8p5,discounted,1AS,78256.5206466476
2077,Ref,ens8,8p5,high,1A,64023.11450662282
2077,Ref,ens8,8p5,high,1AS,76589.82153937491
2077,Ref,ens8,8p5,low,1A,61760.33962121515
2077,Ref,ens8,8p5,low,1AS,73139.53233720087
2077,Ref,ens9,2p6,base,1A,43196.40532117655
2077,Ref,ens9,2p6,base,1AS,49718.726875686356
2077,Ref,ens9,2p6,discounted,1A,43874.40303390081
2077,Ref,ens9,2p6,discounted,1AS,50239.02390700199
2077,Ref,ens9,2p6,high,1A,43350.76799231223
2077,Ref,ens9,2p6,high,1AS,49886.18435784749
2077,Ref,ens9,2p6,low,1A,42061.97369821497
2077,Ref,ens9,2p6,low,1AS,48458.3644037053
2077,Ref,ens9,8p5,base,1A,81375.52342429283
2077,Ref,ens9,8p5,base,1AS,96141.20784060987
2077,Ref,ens9,8p5,discounted,1A,82919.57123116073
2077,Ref,ens9,8p5,discounted,1AS,98115.35464079298
2077,Ref,ens9,8p5,high,1A,81738.59074984289
2077,Ref,ens9,8p5,high,1AS,96603.66298317086
2077,Ref,ens9,8p5,low,1A,78692.76472234172
2077,Ref,ens9,8p5,low,1AS,92668.92922275531
2078,Pol,ens1,2p6,base,1A,35426.5757027444
2078,Pol,ens1,2p6,base,1AS,37205.41381168985
2078,Pol,ens1,2p6,discounted,1A,35426.5757027444
2078,Pol,ens1,2p6,discounted,1AS,37205.41381168985
2078,Pol,ens1,2p6,high,1A,35426.5757027444
2078,Pol,ens1,2p6,high,1AS,37205.41381168985
2078,Pol,ens1,2p6,low,1A,35426.5757027444
2078,Pol,ens1,2p6,low,1AS,37205.41381168985
2078,Pol,ens10,2p6,base,1A,61622.34131870759
2078,Pol,ens10,2p6,base,1AS,64059.50372305511
2078,Pol,ens10,2p6,discounted,1A,61813.98270754648
2078,Pol,ens10,2p6,discounted,1AS,64121.51048969872
2078,Pol,ens10,2p6,high,1A,61666.54845452776
2078,Pol,ens10,2p6,high,1AS,64075.678270035285
2078,Pol,ens10,2p6,low,1A,61235.68039352598
2078,Pol,ens10,2p6,low,1AS,63916.45015829401
2078,Pol,ens11,2p6,base,1A,72983.84567294848
2078,Pol,ens11,2p6,base,1AS,103518.53033913173
2078,Pol,ens11,2p6,discounted,1A,73273.69454011583
2078,Pol,ens11,2p6,discounted,1AS,103812.24157482837
2078,Pol,ens11,2p6,high,1A,73043.68774329672
2078,Pol,ens11,2p6,high,1AS,103589.89810261817
2078,Pol,ens11,2p6,low,1A,72440.08318234846
2078,Pol,ens11,2p6,low,1AS,102853.386516664
2078,Pol,ens12,2p6,base,1A,53871.35773821189
2078,Pol,ens12,2p6,base,1AS,72086.27734793357
2078,Pol,ens12,2p6,discounted,1A,54092.43773399471
2078,Pol,ens12,2p6,discounted,1AS,72226.94928468429
2078,Pol,ens12,2p6,high,1A,53919.14168855947
2078,Pol,ens12,2p6,high,1AS,72126.5437715138
2078,Pol,ens12,2p6,low,1A,53445.1862655814
2078,Pol,ens12,2p6,low,1AS,71726.2621729527
2078,Pol,ens13,2p6,base,1A,34338.11305258286
2078,Pol,ens13,2p6,base,1AS,36679.83827197131
2078,Pol,ens13,2p6,discounted,1A,34305.15234647891
2078,Pol,ens13,2p6,discounted,1AS,36679.83827197131
2078,Pol,ens13,2p6,high,1A,34347.28327396898
2078,Pol,ens13,2p6,high,1AS,36679.83827197131
2078,Pol,ens13,2p6,low,1A,34266.6842556747
2078,Pol,ens13,2p6,low,1AS,36679.83827197131
2078,Pol,ens2,2p6,base,1A,35928.26877151526
2078,Pol,ens2,2p6,base,1AS,44081.672538911356
2078,Pol,ens2,2p6,discounted,1A,35895.90708161393
2078,Pol,ens2,2p6,discounted,1AS,44151.89747192689
2078,Pol,ens2,2p6,high,1A,35937.27058593183
2078,Pol,ens2,2p6,high,1AS,44098.1713997709
2078,Pol,ens2,2p6,low,1A,35858.12564375061
2078,Pol,ens2,2p6,low,1AS,43932.11364531096
2078,Pol,ens3,2p6,base,1A,37808.48916695628
2078,Pol,ens3,2p6,base,1AS,52970.832047337695
